 X,Y, TEMPERATURE, AIR VOLUME FRACTION, CARBON DIOXIDE VOLUME FRACTION, CARBON MONOXIDE AEROSOL VOLUME FRACTION, OXYGEN VOLUME FRACTION
-0.51000E+02,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.50000E+02,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.49000E+02,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.48000E+02,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.47000E+02,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.46000E+02,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.45000E+02,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.44000E+02,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.29653E-36, 0.20782E+00
-0.43000E+02,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.14889E-34, 0.20782E+00
-0.42000E+02,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.73916E-33, 0.20782E+00
-0.41000E+02,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.34874E-31, 0.20782E+00
-0.40000E+02,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.16335E-29, 0.20782E+00
-0.39000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.74307E-28, 0.20782E+00
-0.38000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.32381E-26, 0.20782E+00
-0.37000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.14305E-24, 0.20782E+00
-0.36000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.78030E-23, 0.20782E+00
-0.35000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.52982E-21, 0.20782E+00
-0.34000E+02,-0.12000E+02, 0.22848E+02, 0.10000E+01, 0.38690E-03, 0.17550E-19, 0.20782E+00
-0.33000E+02,-0.12000E+02, 0.22885E+02, 0.10000E+01, 0.38690E-03, 0.27253E-17, 0.20782E+00
-0.32000E+02,-0.12000E+02, 0.22938E+02, 0.10000E+01, 0.38690E-03, 0.28506E-16, 0.20782E+00
-0.31000E+02,-0.12000E+02, 0.22899E+02, 0.10000E+01, 0.38690E-03, 0.14188E-15, 0.20782E+00
-0.30000E+02,-0.12000E+02, 0.22898E+02, 0.10000E+01, 0.38690E-03, 0.30711E-15, 0.20782E+00
-0.29000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.39381E-15, 0.20782E+00
-0.28000E+02,-0.12000E+02, 0.22991E+02, 0.10000E+01, 0.38690E-03, 0.34932E-15, 0.20782E+00
-0.27000E+02,-0.12000E+02, 0.22882E+02, 0.10000E+01, 0.38690E-03, 0.14655E-15, 0.20782E+00
-0.26000E+02,-0.12000E+02, 0.22795E+02, 0.10000E+01, 0.38690E-03, 0.33403E-28, 0.20782E+00
-0.25000E+02,-0.12000E+02, 0.22888E+02, 0.10000E+01, 0.38690E-03, 0.21564E-29, 0.20782E+00
-0.24000E+02,-0.12000E+02, 0.22889E+02, 0.10000E+01, 0.38690E-03, 0.11509E-30, 0.20782E+00
-0.23000E+02,-0.12000E+02, 0.22888E+02, 0.10000E+01, 0.38690E-03, 0.68598E-32, 0.20782E+00
-0.22000E+02,-0.12000E+02, 0.22888E+02, 0.10000E+01, 0.38690E-03, 0.13033E-32, 0.20782E+00
-0.21000E+02,-0.12000E+02, 0.22888E+02, 0.10000E+01, 0.38690E-03, 0.69902E-33, 0.20782E+00
-0.20000E+02,-0.12000E+02, 0.22888E+02, 0.10000E+01, 0.38690E-03, 0.28566E-33, 0.20782E+00
-0.19000E+02,-0.12000E+02, 0.22889E+02, 0.10000E+01, 0.38690E-03, 0.12410E-33, 0.20782E+00
-0.18000E+02,-0.12000E+02, 0.22889E+02, 0.10000E+01, 0.38690E-03, 0.68203E-34, 0.20782E+00
-0.17000E+02,-0.12000E+02, 0.22890E+02, 0.10000E+01, 0.38690E-03, 0.25008E-34, 0.20782E+00
-0.16000E+02,-0.12000E+02, 0.22891E+02, 0.10000E+01, 0.38690E-03, 0.12850E-34, 0.20782E+00
-0.15000E+02,-0.12000E+02, 0.22892E+02, 0.10000E+01, 0.38690E-03, 0.54303E-35, 0.20782E+00
-0.14000E+02,-0.12000E+02, 0.22893E+02, 0.10000E+01, 0.38690E-03, 0.17982E-35, 0.20782E+00
-0.13000E+02,-0.12000E+02, 0.22893E+02, 0.10000E+01, 0.38690E-03, 0.64358E-36, 0.20782E+00
-0.12000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.22671E-36, 0.20782E+00
-0.11000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.23213E-36, 0.20782E+00
-0.10000E+02,-0.12000E+02, 0.22832E+02, 0.10000E+01, 0.38690E-03, 0.13721E-34, 0.20782E+00
-0.90000E+01,-0.12000E+02, 0.22879E+02, 0.10000E+01, 0.38690E-03, 0.26315E-32, 0.20782E+00
-0.80000E+01,-0.12000E+02, 0.22946E+02, 0.10000E+01, 0.38690E-03, 0.39854E-31, 0.20782E+00
-0.70000E+01,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.49874E-30, 0.20782E+00
-0.60000E+01,-0.12000E+02, 0.22897E+02, 0.10000E+01, 0.38690E-03, 0.45967E-29, 0.20782E+00
-0.50000E+01,-0.12000E+02, 0.22898E+02, 0.10000E+01, 0.38690E-03, 0.36190E-28, 0.20782E+00
-0.40000E+01,-0.12000E+02, 0.22898E+02, 0.10000E+01, 0.38690E-03, 0.25167E-27, 0.20782E+00
-0.30000E+01,-0.12000E+02, 0.22899E+02, 0.10000E+01, 0.38690E-03, 0.15720E-26, 0.20782E+00
-0.20000E+01,-0.12000E+02, 0.22899E+02, 0.10000E+01, 0.38690E-03, 0.90571E-26, 0.20782E+00
-0.10000E+01,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.47774E-25, 0.20782E+00
 0.00000E+00,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.49696E-24, 0.20782E+00
 0.10000E+01,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.43810E-22, 0.20782E+00
 0.20000E+01,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.45551E-20, 0.20782E+00
 0.30000E+01,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.37149E-18, 0.20782E+00
 0.40000E+01,-0.12000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.17736E-16, 0.20782E+00
 0.50000E+01,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.11748E-15, 0.20782E+00
 0.60000E+01,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.10381E-15, 0.20782E+00
 0.70000E+01,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.36947E-17, 0.20782E+00
 0.80000E+01,-0.12000E+02, 0.22941E+02, 0.10000E+01, 0.38690E-03, 0.13426E-21, 0.20782E+00
 0.90000E+01,-0.12000E+02, 0.22877E+02, 0.10000E+01, 0.38690E-03, 0.22414E-23, 0.20782E+00
 0.10000E+02,-0.12000E+02, 0.22831E+02, 0.10000E+01, 0.38690E-03, 0.59605E-27, 0.20782E+00
 0.11000E+02,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38690E-03, 0.34511E-28, 0.20782E+00
 0.12000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.10517E-28, 0.20782E+00
 0.13000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.17244E-28, 0.20782E+00
 0.14000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.35546E-28, 0.20782E+00
 0.15000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.24377E-27, 0.20782E+00
 0.16000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.15559E-25, 0.20782E+00
 0.17000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.30660E-23, 0.20782E+00
 0.18000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.87590E-21, 0.20782E+00
 0.19000E+02,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38690E-03, 0.23203E-18, 0.20782E+00
 0.20000E+02,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38690E-03, 0.32229E-16, 0.20782E+00
 0.21000E+02,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38690E-03, 0.20462E-14, 0.20782E+00
 0.22000E+02,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38690E-03, 0.51923E-13, 0.20782E+00
 0.23000E+02,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38691E-03, 0.49723E-12, 0.20782E+00
 0.24000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38694E-03, 0.45392E-11, 0.20782E+00
 0.25000E+02,-0.12000E+02, 0.22884E+02, 0.99998E+00, 0.39110E-03, 0.46633E-09, 0.20782E+00
 0.26000E+02,-0.12000E+02, 0.22843E+02, 0.99940E+00, 0.50497E-03, 0.13134E-07, 0.20770E+00
 0.27000E+02,-0.12000E+02, 0.56373E+02, 0.97309E+00, 0.57183E-02, 0.41233E-06, 0.20223E+00
 0.28000E+02,-0.12000E+02, 0.91019E+02, 0.94792E+00, 0.10704E-01, 0.78611E-06, 0.19700E+00
 0.29000E+02,-0.12000E+02, 0.89863E+02, 0.94924E+00, 0.10442E-01, 0.76987E-06, 0.19727E+00
 0.30000E+02,-0.12000E+02, 0.82411E+02, 0.95091E+00, 0.10112E-01, 0.77133E-06, 0.19762E+00
 0.31000E+02,-0.12000E+02, 0.72464E+02, 0.95407E+00, 0.94853E-02, 0.75725E-06, 0.19828E+00
 0.32000E+02,-0.12000E+02, 0.64601E+02, 0.95819E+00, 0.86685E-02, 0.71784E-06, 0.19913E+00
 0.33000E+02,-0.12000E+02, 0.42256E+02, 0.98005E+00, 0.43393E-02, 0.34850E-06, 0.20368E+00
 0.34000E+02,-0.12000E+02, 0.22983E+02, 0.10000E+01, 0.38690E-03, 0.42583E-19, 0.20782E+00
 0.35000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.21170E-20, 0.20782E+00
 0.36000E+02,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.61509E-22, 0.20782E+00
 0.37000E+02,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.26394E-23, 0.20782E+00
 0.38000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.96494E-25, 0.20782E+00
 0.39000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.37735E-26, 0.20782E+00
 0.40000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.45334E-27, 0.20782E+00
 0.41000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.31692E-27, 0.20782E+00
 0.42000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.25704E-27, 0.20782E+00
 0.43000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.18514E-27, 0.20782E+00
 0.44000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.94027E-28, 0.20782E+00
 0.45000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.41344E-28, 0.20782E+00
 0.46000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.14214E-28, 0.20782E+00
 0.47000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.55014E-29, 0.20782E+00
 0.48000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.30037E-29, 0.20782E+00
 0.49000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.10817E-29, 0.20782E+00
 0.50000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.17324E-29, 0.20782E+00
 0.51000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.27148E-28, 0.20782E+00
 0.52000E+02,-0.12000E+02, 0.22904E+02, 0.10000E+01, 0.38690E-03, 0.27028E-28, 0.20782E+00
 0.53000E+02,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.12472E-29, 0.20782E+00
 0.54000E+02,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.31812E-31, 0.20782E+00
 0.55000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.55296E-33, 0.20782E+00
 0.56000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.87616E-35, 0.20782E+00
 0.57000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.92432E-37, 0.20782E+00
 0.58000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.59000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.60000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.61000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.62000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.63000E+02,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.64000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.65000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.66000E+02,-0.12000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.67000E+02,-0.12000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.68000E+02,-0.12000E+02, 0.22917E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.69000E+02,-0.12000E+02, 0.22890E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.70000E+02,-0.12000E+02, 0.22877E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.71000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.72000E+02,-0.12000E+02, 0.22943E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.73000E+02,-0.12000E+02, 0.22887E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.74000E+02,-0.12000E+02, 0.22845E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.75000E+02,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.76000E+02,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.77000E+02,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.78000E+02,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.79000E+02,-0.12000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.80000E+02,-0.12000E+02, 0.22828E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.81000E+02,-0.12000E+02, 0.22882E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.82000E+02,-0.12000E+02, 0.23009E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.81000E+02,-0.11000E+02, 0.22893E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.80000E+02,-0.11000E+02, 0.22900E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.79000E+02,-0.11000E+02, 0.22907E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.78000E+02,-0.11000E+02, 0.22907E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.77000E+02,-0.11000E+02, 0.22907E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.76000E+02,-0.11000E+02, 0.22906E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.75000E+02,-0.11000E+02, 0.22844E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.74000E+02,-0.11000E+02, 0.22818E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.73000E+02,-0.11000E+02, 0.22943E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.72000E+02,-0.11000E+02, 0.22972E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.71000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.70000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.69000E+02,-0.11000E+02, 0.22896E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.68000E+02,-0.11000E+02, 0.22887E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.67000E+02,-0.11000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.66000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.65000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.64000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.63000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.62000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.61000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.60000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.59000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.58000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.57000E+02,-0.11000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.56000E+02,-0.11000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.55000E+02,-0.11000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.54000E+02,-0.11000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.53000E+02,-0.11000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.52000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.51000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.50000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.49000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.48000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.47000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.46000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.45000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.84031E-37, 0.20782E+00
-0.44000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.42671E-35, 0.20782E+00
-0.43000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.21709E-33, 0.20782E+00
-0.42000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.11324E-31, 0.20782E+00
-0.41000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.56462E-30, 0.20782E+00
-0.40000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.26047E-28, 0.20782E+00
-0.39000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.11122E-26, 0.20782E+00
-0.38000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.43474E-25, 0.20782E+00
-0.37000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.13440E-23, 0.20782E+00
-0.36000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.34194E-22, 0.20782E+00
-0.35000E+02,-0.11000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.24706E-19, 0.20782E+00
-0.34000E+02,-0.11000E+02, 0.22856E+02, 0.10000E+01, 0.38690E-03, 0.11553E-17, 0.20782E+00
-0.33000E+02,-0.11000E+02, 0.22891E+02, 0.10000E+01, 0.38690E-03, 0.16488E-15, 0.20782E+00
-0.32000E+02,-0.11000E+02, 0.22946E+02, 0.10000E+01, 0.38690E-03, 0.13023E-14, 0.20782E+00
-0.31000E+02,-0.11000E+02, 0.22907E+02, 0.10000E+01, 0.38690E-03, 0.52549E-14, 0.20782E+00
-0.30000E+02,-0.11000E+02, 0.22905E+02, 0.10000E+01, 0.38690E-03, 0.94372E-14, 0.20782E+00
-0.29000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.94949E-14, 0.20782E+00
-0.28000E+02,-0.11000E+02, 0.22999E+02, 0.10000E+01, 0.38690E-03, 0.67235E-14, 0.20782E+00
