 X,Y, TEMPERATURE, AIR VOLUME FRACTION, CARBON DIOXIDE VOLUME FRACTION, CARBON MONOXIDE AEROSOL VOLUME FRACTION, OXYGEN VOLUME FRACTION
-0.24000E+02,-0.12000E+02, 0.22951E+02, 0.10000E+01, 0.38690E-03, 0.27030E-22, 0.20782E+00
-0.23000E+02,-0.12000E+02, 0.22951E+02, 0.10000E+01, 0.38690E-03, 0.17626E-23, 0.20782E+00
-0.22000E+02,-0.12000E+02, 0.22950E+02, 0.10000E+01, 0.38690E-03, 0.74291E-24, 0.20782E+00
-0.21000E+02,-0.12000E+02, 0.22948E+02, 0.10000E+01, 0.38690E-03, 0.42780E-24, 0.20782E+00
-0.20000E+02,-0.12000E+02, 0.22946E+02, 0.10000E+01, 0.38690E-03, 0.24485E-24, 0.20782E+00
-0.19000E+02,-0.12000E+02, 0.22944E+02, 0.10000E+01, 0.38690E-03, 0.11417E-24, 0.20782E+00
-0.18000E+02,-0.12000E+02, 0.22942E+02, 0.10000E+01, 0.38690E-03, 0.53159E-25, 0.20782E+00
-0.17000E+02,-0.12000E+02, 0.22940E+02, 0.10000E+01, 0.38690E-03, 0.30757E-25, 0.20782E+00
-0.16000E+02,-0.12000E+02, 0.22938E+02, 0.10000E+01, 0.38690E-03, 0.19059E-25, 0.20782E+00
-0.15000E+02,-0.12000E+02, 0.22935E+02, 0.10000E+01, 0.38690E-03, 0.10835E-25, 0.20782E+00
-0.14000E+02,-0.12000E+02, 0.22933E+02, 0.10000E+01, 0.38690E-03, 0.66146E-26, 0.20782E+00
-0.13000E+02,-0.12000E+02, 0.22931E+02, 0.10000E+01, 0.38690E-03, 0.35492E-26, 0.20782E+00
-0.12000E+02,-0.12000E+02, 0.22928E+02, 0.10000E+01, 0.38690E-03, 0.11685E-26, 0.20782E+00
-0.11000E+02,-0.12000E+02, 0.22925E+02, 0.10000E+01, 0.38690E-03, 0.39567E-27, 0.20782E+00
-0.10000E+02,-0.12000E+02, 0.22919E+02, 0.10000E+01, 0.38690E-03, 0.13720E-27, 0.20782E+00
-0.90000E+01,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.38063E-28, 0.20782E+00
-0.80000E+01,-0.12000E+02, 0.22901E+02, 0.10000E+01, 0.38690E-03, 0.12964E-28, 0.20782E+00
-0.70000E+01,-0.12000E+02, 0.22898E+02, 0.10000E+01, 0.38690E-03, 0.67003E-29, 0.20782E+00
-0.60000E+01,-0.12000E+02, 0.22896E+02, 0.10000E+01, 0.38690E-03, 0.40322E-29, 0.20782E+00
-0.50000E+01,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.26317E-29, 0.20782E+00
-0.40000E+01,-0.12000E+02, 0.22893E+02, 0.10000E+01, 0.38690E-03, 0.18527E-29, 0.20782E+00
-0.30000E+01,-0.12000E+02, 0.22891E+02, 0.10000E+01, 0.38690E-03, 0.12862E-29, 0.20782E+00
-0.20000E+01,-0.12000E+02, 0.22889E+02, 0.10000E+01, 0.38690E-03, 0.83281E-30, 0.20782E+00
-0.10000E+01,-0.12000E+02, 0.22888E+02, 0.10000E+01, 0.38690E-03, 0.38519E-30, 0.20782E+00
 0.00000E+00,-0.12000E+02, 0.22886E+02, 0.10000E+01, 0.38690E-03, 0.17209E-30, 0.20782E+00
 0.10000E+01,-0.12000E+02, 0.22885E+02, 0.10000E+01, 0.38690E-03, 0.52019E-31, 0.20782E+00
 0.20000E+01,-0.12000E+02, 0.22883E+02, 0.10000E+01, 0.38690E-03, 0.10908E-31, 0.20782E+00
 0.30000E+01,-0.12000E+02, 0.22882E+02, 0.10000E+01, 0.38690E-03, 0.19730E-32, 0.20782E+00
 0.40000E+01,-0.12000E+02, 0.22881E+02, 0.10000E+01, 0.38690E-03, 0.33593E-33, 0.20782E+00
 0.50000E+01,-0.12000E+02, 0.22880E+02, 0.10000E+01, 0.38690E-03, 0.12843E-33, 0.20782E+00
 0.60000E+01,-0.12000E+02, 0.22878E+02, 0.10000E+01, 0.38690E-03, 0.12087E-32, 0.20782E+00
 0.70000E+01,-0.12000E+02, 0.22877E+02, 0.10000E+01, 0.38690E-03, 0.18149E-31, 0.20782E+00
 0.80000E+01,-0.12000E+02, 0.22876E+02, 0.10000E+01, 0.38690E-03, 0.25659E-30, 0.20782E+00
 0.90000E+01,-0.12000E+02, 0.22871E+02, 0.10000E+01, 0.38690E-03, 0.34603E-29, 0.20782E+00
 0.10000E+02,-0.12000E+02, 0.22867E+02, 0.10000E+01, 0.38690E-03, 0.43990E-28, 0.20782E+00
 0.11000E+02,-0.12000E+02, 0.22866E+02, 0.10000E+01, 0.38690E-03, 0.53296E-27, 0.20782E+00
 0.12000E+02,-0.12000E+02, 0.22865E+02, 0.10000E+01, 0.38690E-03, 0.61302E-26, 0.20782E+00
 0.13000E+02,-0.12000E+02, 0.22864E+02, 0.10000E+01, 0.38690E-03, 0.67774E-25, 0.20782E+00
 0.14000E+02,-0.12000E+02, 0.22864E+02, 0.10000E+01, 0.38690E-03, 0.71153E-24, 0.20782E+00
 0.15000E+02,-0.12000E+02, 0.22863E+02, 0.10000E+01, 0.38690E-03, 0.68984E-23, 0.20782E+00
 0.16000E+02,-0.12000E+02, 0.22863E+02, 0.10000E+01, 0.38690E-03, 0.59186E-22, 0.20782E+00
 0.17000E+02,-0.12000E+02, 0.22862E+02, 0.10000E+01, 0.38690E-03, 0.43950E-21, 0.20782E+00
 0.18000E+02,-0.12000E+02, 0.22862E+02, 0.10000E+01, 0.38690E-03, 0.13753E-19, 0.20782E+00
 0.19000E+02,-0.12000E+02, 0.22861E+02, 0.10000E+01, 0.38690E-03, 0.12216E-17, 0.20782E+00
 0.20000E+02,-0.12000E+02, 0.22861E+02, 0.10000E+01, 0.38690E-03, 0.10191E-15, 0.20782E+00
 0.21000E+02,-0.12000E+02, 0.22862E+02, 0.10000E+01, 0.38690E-03, 0.77203E-14, 0.20782E+00
 0.22000E+02,-0.12000E+02, 0.22862E+02, 0.10000E+01, 0.38691E-03, 0.52813E-12, 0.20782E+00
 0.23000E+02,-0.12000E+02, 0.22863E+02, 0.10000E+01, 0.38718E-03, 0.31086E-10, 0.20782E+00
 0.24000E+02,-0.12000E+02, 0.22866E+02, 0.99993E+00, 0.40037E-03, 0.14970E-08, 0.20781E+00
 0.25000E+02,-0.12000E+02, 0.22933E+02, 0.99757E+00, 0.86919E-03, 0.53565E-07, 0.20732E+00
 0.26000E+02,-0.12000E+02, 0.23222E+02, 0.98786E+00, 0.27925E-02, 0.26645E-06, 0.20530E+00
 0.27000E+02,-0.12000E+02, 0.18866E+03, 0.88820E+00, 0.22531E-01, 0.10805E-05, 0.18459E+00
 0.28000E+02,-0.12000E+02, 0.36437E+03, 0.77763E+00, 0.44431E-01, 0.18400E-05, 0.16161E+00
 0.29000E+02,-0.12000E+02, 0.40395E+03, 0.74473E+00, 0.50944E-01, 0.19556E-05, 0.15477E+00
 0.30000E+02,-0.12000E+02, 0.42475E+03, 0.73196E+00, 0.53473E-01, 0.19581E-05, 0.15212E+00
 0.31000E+02,-0.12000E+02, 0.37923E+03, 0.74449E+00, 0.50992E-01, 0.19745E-05, 0.15472E+00
 0.32000E+02,-0.12000E+02, 0.30155E+03, 0.75574E+00, 0.48768E-01, 0.21523E-05, 0.15706E+00
 0.33000E+02,-0.12000E+02, 0.14202E+03, 0.87812E+00, 0.24528E-01, 0.11542E-05, 0.18249E+00
 0.34000E+02,-0.12000E+02, 0.22933E+02, 0.10000E+01, 0.38690E-03, 0.68069E-17, 0.20782E+00
 0.35000E+02,-0.12000E+02, 0.22916E+02, 0.10000E+01, 0.38690E-03, 0.45016E-18, 0.20782E+00
 0.36000E+02,-0.12000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.29932E-20, 0.20782E+00
 0.37000E+02,-0.12000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.62824E-22, 0.20782E+00
 0.38000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.25063E-23, 0.20782E+00
 0.39000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.93370E-25, 0.20782E+00
 0.40000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.80634E-26, 0.20782E+00
 0.41000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.44302E-26, 0.20782E+00
 0.42000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.44466E-26, 0.20782E+00
 0.43000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.32224E-26, 0.20782E+00
 0.44000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.22489E-26, 0.20782E+00
 0.45000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.12267E-26, 0.20782E+00
 0.46000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.38059E-27, 0.20782E+00
 0.47000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.18787E-27, 0.20782E+00
 0.48000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.11484E-27, 0.20782E+00
 0.49000E+02,-0.12000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.51494E-28, 0.20782E+00
 0.50000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.15289E-27, 0.20782E+00
 0.51000E+02,-0.12000E+02, 0.22911E+02, 0.10000E+01, 0.38690E-03, 0.19213E-26, 0.20782E+00
 0.52000E+02,-0.12000E+02, 0.22912E+02, 0.10000E+01, 0.38690E-03, 0.18641E-26, 0.20782E+00
 0.53000E+02,-0.12000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.85289E-28, 0.20782E+00
 0.54000E+02,-0.12000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.24470E-29, 0.20782E+00
 0.55000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.55249E-31, 0.20782E+00
 0.56000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.81553E-33, 0.20782E+00
 0.57000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.11341E-34, 0.20782E+00
 0.58000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.11658E-36, 0.20782E+00
 0.59000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.60000E+02,-0.12000E+02, 0.22915E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.61000E+02,-0.12000E+02, 0.22915E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.62000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.63000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.64000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.65000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.66000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.67000E+02,-0.12000E+02, 0.22914E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.68000E+02,-0.12000E+02, 0.22919E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.69000E+02,-0.12000E+02, 0.22893E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.70000E+02,-0.12000E+02, 0.22882E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.71000E+02,-0.12000E+02, 0.22903E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.72000E+02,-0.12000E+02, 0.22931E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.73000E+02,-0.12000E+02, 0.22884E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.74000E+02,-0.12000E+02, 0.22851E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.75000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.76000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.77000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.78000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.79000E+02,-0.12000E+02, 0.22894E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.80000E+02,-0.12000E+02, 0.22839E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.81000E+02,-0.12000E+02, 0.22880E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
 0.82000E+02,-0.12000E+02, 0.22976E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.81000E+02,-0.11000E+02, 0.22882E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.80000E+02,-0.11000E+02, 0.22890E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.79000E+02,-0.11000E+02, 0.22897E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.78000E+02,-0.11000E+02, 0.22897E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.77000E+02,-0.11000E+02, 0.22897E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.76000E+02,-0.11000E+02, 0.22897E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.75000E+02,-0.11000E+02, 0.22856E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.74000E+02,-0.11000E+02, 0.22831E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.73000E+02,-0.11000E+02, 0.22919E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.72000E+02,-0.11000E+02, 0.22953E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.71000E+02,-0.11000E+02, 0.22913E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.70000E+02,-0.11000E+02, 0.22910E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.69000E+02,-0.11000E+02, 0.22902E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.68000E+02,-0.11000E+02, 0.22908E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.67000E+02,-0.11000E+02, 0.22921E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.66000E+02,-0.11000E+02, 0.22921E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.65000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.64000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.63000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.62000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.61000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.60000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.59000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.13901E-37, 0.20782E+00
-0.58000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.57000E+02,-0.11000E+02, 0.22922E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.56000E+02,-0.11000E+02, 0.22921E+02, 0.10000E+01, 0.38690E-03, 0.00000E+00, 0.20782E+00
-0.55000E+02,-0.11000E+02, 0.22921E+02, 0.10000E+01, 0.38690E-03, 0.61333E-37, 0.20782E+00
-0.54000E+02,-0.11000E+02, 0.22920E+02, 0.10000E+01, 0.38690E-03, 0.98530E-35, 0.20782E+00
-0.53000E+02,-0.11000E+02, 0.22920E+02, 0.10000E+01, 0.38690E-03, 0.11455E-32, 0.20782E+00
-0.52000E+02,-0.11000E+02, 0.22920E+02, 0.10000E+01, 0.38690E-03, 0.11039E-30, 0.20782E+00
-0.51000E+02,-0.11000E+02, 0.22919E+02, 0.10000E+01, 0.38690E-03, 0.11179E-30, 0.20782E+00
-0.50000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.25957E-32, 0.20782E+00
-0.49000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.31397E-33, 0.20782E+00
-0.48000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.55115E-32, 0.20782E+00
-0.47000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.96634E-31, 0.20782E+00
-0.46000E+02,-0.11000E+02, 0.22917E+02, 0.10000E+01, 0.38690E-03, 0.11418E-29, 0.20782E+00
-0.45000E+02,-0.11000E+02, 0.22917E+02, 0.10000E+01, 0.38690E-03, 0.10818E-28, 0.20782E+00
-0.44000E+02,-0.11000E+02, 0.22917E+02, 0.10000E+01, 0.38690E-03, 0.10296E-27, 0.20782E+00
-0.43000E+02,-0.11000E+02, 0.22917E+02, 0.10000E+01, 0.38690E-03, 0.36977E-27, 0.20782E+00
-0.42000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.18515E-26, 0.20782E+00
-0.41000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.17250E-25, 0.20782E+00
-0.40000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.28830E-24, 0.20782E+00
-0.39000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.65502E-23, 0.20782E+00
-0.38000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.13901E-21, 0.20782E+00
-0.37000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.31797E-19, 0.20782E+00
-0.36000E+02,-0.11000E+02, 0.22918E+02, 0.10000E+01, 0.38690E-03, 0.20080E-16, 0.20782E+00
-0.35000E+02,-0.11000E+02, 0.22921E+02, 0.10000E+01, 0.38690E-03, 0.85312E-14, 0.20782E+00
-0.34000E+02,-0.11000E+02, 0.22919E+02, 0.10000E+01, 0.38691E-03, 0.26804E-12, 0.20782E+00
-0.33000E+02,-0.11000E+02, 0.22900E+02, 0.10000E+01, 0.38724E-03, 0.37662E-10, 0.20782E+00
-0.32000E+02,-0.11000E+02, 0.22910E+02, 0.99999E+00, 0.38820E-03, 0.14377E-09, 0.20782E+00
-0.31000E+02,-0.11000E+02, 0.22961E+02, 0.99997E+00, 0.39232E-03, 0.60152E-09, 0.20782E+00
-0.30000E+02,-0.11000E+02, 0.23032E+02, 0.99993E+00, 0.40103E-03, 0.15671E-08, 0.20781E+00
-0.29000E+02,-0.11000E+02, 0.23191E+02, 0.99982E+00, 0.42179E-03, 0.38592E-08, 0.20779E+00
-0.28000E+02,-0.11000E+02, 0.23389E+02, 0.99966E+00, 0.45501E-03, 0.75161E-08, 0.20775E+00
